HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Port,TotalSpend
1,0,2,18.0,0,False,1,1,611.0
2,0,3,36.0,0,False,2,0,13542.0
1,0,1,23.0,0,False,3,1,810.0
1,0,1,54.0,0,False,1,0,1415.0
3,0,1,41.0,0,True,1,0,1426.0
1,0,1,24.0,0,False,1,1,757.0
2,0,1,65.0,0,True,2,1,4919.0
2,1,1,27.0,0,True,6,0,0.0
2,0,1,26.0,1,True,3,0,4681.0
2,0,1,52.0,0,False,5,1,1901.0
3,1,1,32.0,0,True,4,1,0.0
1,0,1,39.0,0,False,4,0,1670.0
1,0,1,4.0,0,True,3,1,0.0
1,0,1,23.0,0,False,4,1,791.0
2,0,1,54.0,0,False,6,0,2447.0
1,0,2,28.843144292893037,0,False,3,0,677.0
1,1,1,1.0,0,True,3,1,174.119553474973
1,1,3,0.0,0,True,3,0,0.0
3,0,1,51.0,1,False,1,0,5014.0
1,0,2,37.0,0,True,4,0,681.0
1,0,1,40.0,0,False,3,1,909.0
1,0,2,48.0,0,False,1,0,986.0243902439024
2,0,3,35.0,0,True,0,1,2451.0
1,0,1,55.0,0,False,1,1,724.0
2,0,3,35.0,0,False,6,0,5071.0
3,1,1,43.0,0,False,4,0,0.0
1,0,3,27.0,0,False,1,1,601.0
1,0,1,39.0,0,False,1,0,864.0
3,1,1,62.0,0,True,4,1,0.0
1,0,1,37.0,0,False,1,0,1156.0
1,1,1,23.0,0,False,3,1,0.0
3,0,1,23.0,0,False,1,1,1289.0
3,0,3,3.0,0,True,1,1,0.0
1,0,1,21.0,0,True,3,0,1279.125761375851
3,1,3,68.0,0,True,4,1,0.0
1,0,2,2.0,0,True,4,0,0.0
1,0,1,13.0,0,True,3,0,679.0
2,0,1,2.0,0,True,2,1,0.0
1,0,2,63.0,0,False,3,1,528.0
1,0,1,57.0,0,True,3,0,888.0
1,0,1,20.0,0,False,3,0,394.0
2,0,3,27.0,0,False,2,0,3498.0
1,0,3,51.0,0,False,3,0,615.0
1,1,1,3.0,0,True,3,0,0.0
3,0,1,44.0,0,False,1,0,2365.0
3,0,3,21.0,0,False,1,1,1462.0
1,1,1,23.0,0,False,3,0,0.0
1,1,1,40.0,0,True,3,0,0.0
3,0,1,27.0,0,False,1,1,1228.0
2,0,3,52.0,0,False,3,0,11788.0
1,1,1,34.0,0,False,3,0,0.0
1,0,1,24.0,0,False,1,1,2796.0
1,1,3,16.0,0,True,3,1,0.0
1,0,3,7.0,0,False,3,0,0.0
1,0,1,19.0,0,False,1,0,737.0
1,0,1,55.0,0,False,3,0,2097.0243902439024
2,0,1,28.843144292893037,0,False,0,0,5565.0
1,0,3,21.0,0,False,1,0,790.125761375851
1,0,1,23.0,0,False,3,1,784.0
1,1,2,25.0,0,False,3,0,0.0
3,0,1,1.0,0,True,1,0,0.0
1,0,3,18.0,0,False,1,0,762.119553474973
3,1,1,20.0,0,True,1,0,0.0
1,0,1,62.0,0,False,4,1,787.0
1,0,1,31.0,0,False,3,0,1092.0243902439024
2,0,1,37.0,0,True,5,1,1357.0
3,0,1,29.0,1,True,1,1,2395.1257613758507
1,1,1,30.0,0,True,3,1,0.0
3,0,1,20.0,0,False,5,0,3362.0
3,0,1,41.0,0,False,5,0,1955.0
1,1,1,44.0,0,True,3,1,0.0
1,0,2,24.0,0,False,1,1,756.0
2,1,1,41.0,0,True,6,1,0.0
1,1,2,38.0,0,False,3,0,0.0
1,1,2,22.0,0,False,3,0,0.0
1,0,2,36.0,0,False,1,0,1075.125761375851
3,0,1,29.0,0,True,1,0,1040.0
1,0,2,29.0,0,False,3,0,422.0
2,0,1,28.0,0,False,4,1,3701.0
1,1,1,26.0,0,True,3,1,0.0
1,0,1,17.0,0,False,1,0,902.0
2,0,1,33.0,0,False,6,0,7035.0
1,0,1,2.0,0,True,3,1,0.0
3,1,1,22.0,0,True,4,1,0.0
3,0,1,21.0,0,False,5,0,2578.0
3,0,1,35.0,0,False,5,0,1057.0
3,1,1,30.0,0,True,1,0,0.0
1,1,1,21.0,0,True,3,0,0.0
1,0,1,41.0,0,False,1,0,723.0
3,1,3,32.0,0,True,1,0,0.0
3,0,1,4.0,0,True,1,0,228.45643227768832
1,0,1,22.0,0,True,1,0,803.0
1,1,1,47.0,0,True,3,1,0.0
1,0,1,16.0,0,False,1,0,1102.0
1,0,1,46.0,0,False,4,1,1625.0
2,1,1,25.0,0,True,6,1,174.119553474973
2,0,1,36.0,0,False,5,0,3400.0
3,0,1,21.0,0,False,4,0,1298.0
3,0,1,18.0,0,False,4,1,2083.0
2,0,1,38.0,0,True,5,1,4169.024390243902
1,0,1,10.0,0,True,4,1,0.0
3,0,1,27.0,0,True,5,0,2709.0
2,1,1,32.0,0,True,0,0,0.0
1,0,1,11.0,0,False,3,0,0.0
3,0,1,71.0,1,False,1,0,2599.0
3,0,1,71.0,0,False,4,1,1298.0
1,0,1,15.0,0,False,1,1,865.0
1,0,2,49.0,0,True,3,1,512.345007183908
1,0,1,30.0,0,False,1,1,797.0
2,0,3,37.0,0,True,5,0,4072.0
2,1,1,27.0,0,True,0,0,0.0
1,0,1,37.0,0,True,3,1,1720.0
1,0,3,0.0,0,True,3,0,318.0243902439024
1,1,1,20.0,0,True,3,1,0.0
3,0,1,31.0,0,False,4,0,1368.0
1,1,1,20.0,0,False,3,0,0.0
2,0,1,30.0,0,False,5,1,6872.0
3,0,1,14.0,0,False,4,0,947.0
1,1,1,37.0,0,False,4,0,0.0
1,0,1,61.0,0,False,3,1,915.0
2,0,3,23.0,0,False,6,0,3073.0
1,0,1,39.0,0,False,1,0,740.0
1,0,1,4.0,0,True,3,0,0.0
2,1,1,39.0,0,True,0,1,0.0
3,0,1,34.0,0,False,1,0,2598.0
1,0,1,30.0,0,False,3,1,908.0
1,0,1,25.0,0,True,3,0,852.0
3,0,3,32.0,0,False,5,1,3013.0
1,0,1,23.0,0,False,1,0,918.0
1,0,1,19.0,0,False,3,0,0.0
1,0,1,20.0,0,False,1,0,946.0
2,1,3,33.0,0,True,0,1,0.0
2,1,3,57.0,0,True,6,0,0.0
2,1,2,35.0,0,True,6,1,0.0
2,1,3,56.0,0,True,2,1,0.0
1,0,1,46.0,0,False,1,1,722.125761375851
1,1,3,17.0,0,True,3,0,0.0
1,1,2,23.0,0,True,3,0,0.0
1,0,1,21.0,0,False,3,0,1200.0243902439024
3,1,1,24.0,0,True,1,0,310.345007183908
1,0,1,27.0,0,False,1,1,879.0
2,1,3,19.0,0,True,0,0,0.0
1,0,2,26.0,0,False,5,1,801.0
2,1,1,37.0,0,True,0,0,0.0
3,0,1,33.0,0,False,5,1,2383.0
3,0,1,28.0,0,False,4,0,2098.0
2,0,1,32.0,0,False,2,1,0.0
2,0,1,26.0,0,True,5,1,2315.0
1,1,1,23.0,0,False,3,1,0.0
2,1,3,24.0,0,True,0,0,0.0
1,0,2,43.0,0,False,3,0,5281.0
3,1,1,0.0,0,True,1,1,0.0
1,1,3,23.0,0,True,3,1,0.0
1,0,1,26.0,0,True,1,1,645.0
1,1,1,41.0,0,True,3,1,0.0
2,0,1,32.0,0,True,6,0,3215.0
1,1,2,28.843144292893037,0,True,3,0,0.0
2,1,1,28.843144292893037,0,True,2,0,0.0
3,0,3,24.0,0,False,1,0,1331.0
2,0,1,42.0,0,False,2,0,7652.0
2,1,1,32.0,0,True,0,0,0.0
3,0,1,35.0,0,False,3,0,1338.0
3,0,3,44.0,0,False,3,0,2374.0
1,0,1,24.0,0,False,3,1,709.0
1,0,1,36.0,0,True,1,0,777.0
1,0,1,29.0,0,False,1,1,1972.0
2,1,1,29.0,0,False,4,0,0.0
1,0,3,31.0,0,False,3,0,1078.125761375851
2,1,1,40.0,0,True,2,1,0.0
3,1,1,48.0,0,True,1,0,0.0
1,0,1,11.0,0,False,3,0,0.0
3,1,3,4.0,0,True,1,0,318.0243902439024
1,0,3,12.0,0,True,3,1,0.0
1,0,1,45.0,0,False,1,0,1753.4564322776882
1,0,1,42.0,0,False,1,0,713.0
1,0,1,15.0,0,False,4,0,983.0
1,0,3,5.0,0,True,3,1,0.0
2,1,3,21.0,0,True,6,1,0.0
1,1,2,16.0,0,True,3,1,0.0
1,0,1,56.0,0,False,1,0,970.0
1,0,3,15.0,0,False,1,0,880.0
2,0,1,27.0,0,False,6,0,4058.0
2,0,1,43.0,0,True,0,1,0.0
1,0,1,23.0,0,False,3,0,908.0
1,1,1,16.0,0,True,3,0,310.345007183908
3,0,1,17.0,0,False,4,1,0.0
1,1,3,2.0,0,False,3,1,0.0
1,1,3,42.0,0,True,3,1,310.345007183908
1,0,1,23.0,0,True,1,0,791.0
1,0,3,18.0,0,False,1,0,698.0
3,1,1,18.0,0,True,1,0,0.0
2,1,1,13.0,0,True,5,0,0.0
1,0,1,19.0,0,False,1,1,2058.0
1,0,1,26.0,0,False,1,0,970.0
3,0,1,19.0,0,False,5,1,1183.0
1,0,1,22.0,0,False,1,0,729.0
1,0,1,61.0,0,False,3,1,807.0
2,0,1,57.0,0,False,6,1,5989.0
3,1,1,22.0,0,True,1,1,0.0
1,0,1,18.0,0,True,3,1,1178.0243902439024
1,0,1,28.0,0,False,3,0,0.0
1,0,2,24.0,0,False,1,1,648.0
3,0,1,28.0,0,True,3,0,1158.0
1,0,1,21.0,0,True,4,0,827.0
1,1,1,6.0,0,False,3,1,0.0
1,0,1,15.0,0,False,4,1,987.0
1,0,3,24.0,0,False,1,0,744.0
1,1,1,38.0,0,True,3,0,174.119553474973
1,0,1,21.0,0,True,1,0,804.0
2,0,3,31.0,1,False,0,0,25400.0
1,1,3,38.0,0,False,3,0,0.0
1,0,1,25.0,0,False,1,0,803.0
1,0,3,3.0,0,True,3,0,0.0
3,0,1,37.0,0,False,1,0,1157.0
2,0,1,36.0,0,False,2,0,2806.0
3,1,3,53.0,0,True,1,0,0.0
1,0,1,25.0,0,True,3,0,704.0
3,1,1,17.0,0,False,4,1,0.0
2,0,3,25.0,0,True,6,1,5015.0
1,0,2,19.0,0,True,1,0,753.0
1,0,1,23.0,0,False,3,0,844.0
1,0,2,24.0,0,False,4,0,1556.0
1,0,1,26.0,0,True,3,1,885.0
1,0,1,22.0,0,False,1,1,730.0
3,0,1,0.0,0,True,1,1,0.0
2,1,1,30.0,0,True,6,0,0.0
1,1,1,23.0,0,True,3,0,0.0
2,0,1,52.0,0,False,0,0,0.0
3,1,1,39.0,0,True,1,1,310.345007183908
2,0,3,41.0,0,True,0,1,6478.0
1,0,3,13.0,0,True,4,0,1692.0
2,0,3,18.0,0,False,0,1,2887.0
1,1,1,22.0,0,False,3,0,0.0
1,0,1,22.0,0,False,1,1,697.0
1,0,1,23.0,0,True,1,0,581.4564322776884
1,1,1,35.0,0,True,1,0,0.0
3,0,2,32.0,1,False,1,1,1266.0
1,0,1,28.0,0,False,3,0,881.0
1,0,3,42.0,0,True,3,0,739.0
2,0,1,49.0,0,False,6,0,4588.0
3,1,1,19.0,0,True,1,1,0.0
1,0,1,18.0,0,False,1,0,796.0
1,1,1,21.0,0,True,3,0,0.0
1,1,2,18.0,0,True,3,0,0.0
3,0,3,35.0,0,True,1,1,6658.0
2,0,1,52.0,0,True,3,0,3455.0
1,0,1,45.0,0,False,3,1,887.0
1,0,1,17.0,0,False,1,0,1997.0
3,1,1,18.0,0,True,1,1,0.0
2,1,1,25.0,0,True,6,1,0.0
3,0,1,28.0,0,True,5,1,1264.0
1,0,1,22.0,0,True,3,1,926.0
1,0,1,30.0,0,False,3,0,757.0
1,0,1,24.0,0,True,3,1,2068.345007183908
1,1,3,0.0,0,True,3,0,0.0
1,1,3,15.0,0,True,3,1,0.0
3,1,1,43.0,0,True,1,0,0.0
1,0,1,21.0,0,False,4,1,982.0
2,0,1,26.0,0,False,6,0,3888.0
1,0,1,13.0,0,False,4,1,791.0
2,1,3,18.0,0,True,0,1,0.0
1,0,1,12.0,0,False,3,1,0.0
1,1,1,0.0,0,True,3,0,0.0
1,0,1,48.0,0,False,3,0,784.0
1,0,1,19.0,0,True,1,1,761.0
3,1,1,26.0,0,False,4,1,0.0
2,1,3,17.0,0,True,5,1,0.0
1,1,2,25.0,0,False,3,0,0.0
2,1,1,15.0,0,True,6,0,0.0
1,1,2,38.0,0,False,3,0,0.0
2,0,1,31.0,0,False,6,1,2574.0
1,0,3,11.0,0,False,3,1,0.0
1,0,1,51.0,0,False,3,1,809.0
1,0,1,25.0,0,False,1,0,868.0
1,0,3,25.0,0,False,1,0,701.0
1,0,1,15.0,0,False,1,0,1079.0
1,0,1,21.0,0,False,1,0,558.0
3,1,1,35.0,0,True,1,1,0.0
1,0,1,51.0,0,False,1,0,971.0
2,0,3,54.0,0,False,0,0,4726.0
1,0,1,0.0,0,False,3,0,0.0
2,1,1,16.0,0,True,0,1,0.0
1,0,2,15.0,0,False,1,1,961.0
1,0,1,16.0,0,False,1,1,1231.0
1,0,1,26.0,0,True,1,1,1584.0
1,0,1,28.843144292893037,0,False,3,0,852.0
1,0,1,18.0,0,True,1,0,733.0
1,0,3,18.0,0,False,1,1,3064.0
1,0,1,20.0,0,False,3,0,808.0
2,1,1,34.0,0,True,5,1,0.0
1,1,2,17.0,0,True,3,0,0.0
3,0,1,16.0,0,False,4,1,1299.0
1,0,3,14.0,0,False,3,0,1434.0
1,0,2,50.0,0,False,1,1,691.345007183908
2,0,1,36.0,0,False,2,1,3976.0
1,0,1,18.0,0,False,1,0,864.0
1,0,1,27.0,0,False,3,0,885.0
1,0,1,25.0,0,False,3,1,884.0
1,0,1,18.0,0,False,1,0,775.0
1,0,2,23.0,0,True,1,1,610.0
2,0,3,22.0,0,True,0,1,6265.0
1,0,1,21.0,0,False,1,1,673.0243902439024
1,1,1,61.0,0,False,3,0,0.0
1,1,2,28.843144292893037,0,True,3,1,0.0
1,0,1,18.0,0,True,1,1,2429.0
1,0,1,29.0,0,True,3,1,750.0
1,1,1,19.0,0,True,3,1,0.0
1,0,1,45.0,0,True,4,0,657.0
2,1,1,26.0,0,True,0,1,228.45643227768832
1,1,1,28.0,0,True,3,1,0.0
2,1,1,16.0,0,True,0,1,0.0
2,0,3,25.0,0,True,6,1,0.0
1,0,1,47.0,0,False,3,0,1138.345007183908
3,0,1,28.0,0,False,1,1,2244.1257613758507
2,0,3,26.0,0,True,6,1,3888.0
3,0,1,32.0,1,True,4,0,0.0
2,0,1,31.0,0,False,5,1,3163.0
1,0,1,32.0,0,False,1,1,2993.0
1,0,1,19.0,0,True,1,0,784.0
1,1,2,33.0,0,False,3,0,0.0
1,0,1,26.0,0,False,1,1,1156.0
1,0,3,42.0,0,False,1,1,1027.345007183908
2,0,1,25.0,1,True,2,1,4301.0
1,0,1,21.0,0,False,1,0,599.0
1,0,1,19.0,0,False,1,1,857.0
1,0,1,15.0,0,False,1,0,1975.0
1,1,1,18.0,0,True,3,1,0.0
2,0,1,29.0,0,True,6,1,7972.0
2,0,3,59.0,0,True,2,1,1675.0
1,0,1,23.0,0,True,1,1,1100.0
2,0,3,39.0,0,False,2,0,2025.0
1,0,1,0.0,0,False,3,1,0.0
1,0,1,26.0,0,False,3,0,450.0243902439024
3,1,1,37.0,0,True,1,1,0.0
2,0,1,18.0,0,False,0,0,30478.0
1,0,3,24.0,0,False,1,0,1572.0
1,1,2,13.0,0,True,3,1,0.0
3,0,1,9.0,0,True,1,1,0.0
1,1,3,34.0,0,True,3,1,0.0
2,0,1,33.0,0,False,4,0,18166.0
1,0,1,22.0,0,True,4,1,663.0
2,0,3,27.0,0,True,6,1,26035.45643227769
1,0,1,31.0,0,False,3,0,888.0
1,0,3,22.0,0,False,1,1,687.0
2,1,3,20.0,0,True,6,0,0.0
1,0,1,3.0,0,True,3,0,0.0
1,0,1,38.0,0,False,1,0,804.0
1,1,2,18.0,0,True,3,1,0.0
1,0,1,9.0,0,False,3,0,0.0
3,0,1,0.0,0,True,1,0,0.0
1,0,1,24.0,0,False,1,0,2771.0
1,0,3,50.0,0,False,1,1,729.0
2,1,3,19.0,0,True,0,0,0.0
1,0,1,19.0,0,False,1,1,1051.0
1,0,1,35.0,0,False,3,1,852.0
1,1,1,28.0,0,True,1,0,0.0
2,0,1,31.0,0,True,5,1,7267.0
1,0,1,36.0,0,False,1,0,803.0
1,0,1,18.0,0,False,3,0,1779.0
1,0,1,27.0,0,False,3,1,852.0
3,1,1,31.0,0,False,4,1,0.0
2,0,3,33.0,1,False,2,0,2389.0
1,0,1,30.0,0,False,1,0,778.0
2,1,1,60.0,0,True,0,1,0.0
3,0,1,16.0,0,False,1,1,2639.0
1,0,1,40.0,0,False,3,1,907.0
3,0,2,25.0,0,False,5,0,1778.0
2,1,3,42.0,0,True,6,0,0.0
1,1,3,59.0,0,True,3,0,0.0
1,1,2,26.0,0,True,3,0,0.0
1,0,1,20.0,0,True,1,1,1299.0
1,1,1,36.0,0,True,3,1,0.0
3,0,1,37.0,0,False,5,0,3026.0
2,1,3,28.843144292893037,0,True,0,0,0.0
3,0,1,34.0,0,False,1,0,434.0
2,0,3,34.0,0,False,0,1,7003.0
3,0,1,14.0,0,False,4,1,0.0
1,0,1,21.0,0,True,3,1,786.0
2,0,3,22.0,0,True,0,1,3433.4564322776882
3,1,1,45.0,0,True,1,0,0.0
1,0,1,49.0,0,False,1,0,599.0
1,0,1,39.0,0,False,4,1,791.0
2,0,3,39.0,0,False,6,1,5449.0
1,1,3,7.0,0,True,3,0,318.0243902439024
1,0,1,22.0,0,False,1,0,608.0
1,0,3,28.843144292893037,0,False,1,1,804.0
3,0,1,67.0,0,False,1,1,2416.0
3,0,1,14.0,0,False,5,0,868.0
2,0,1,29.0,0,False,0,1,5424.0
1,0,3,20.0,0,False,1,0,1292.0
2,0,1,45.0,0,True,6,1,3382.0
2,1,1,51.0,0,True,6,1,0.0
1,1,3,5.0,0,True,3,0,0.0
3,0,1,25.0,0,False,1,1,704.0
1,1,3,18.0,0,False,3,1,0.0
1,1,1,47.0,0,True,3,0,0.0
1,1,1,16.0,0,True,3,1,0.0
1,1,1,22.0,0,True,3,1,0.0
2,1,1,52.0,0,True,2,1,0.0
3,1,1,34.0,0,False,4,0,0.0
3,1,1,40.0,0,True,1,1,0.0
1,1,1,13.0,0,True,3,1,0.0
1,0,1,15.0,0,True,1,0,3137.0
1,1,1,28.0,0,True,3,0,0.0
1,1,2,38.0,0,True,3,0,0.0
1,0,3,34.0,0,False,1,0,1842.0243902439024
3,1,1,38.0,0,True,1,0,318.0243902439024
2,1,1,55.0,0,True,0,0,0.0
3,0,1,43.0,0,True,1,0,1346.0
1,0,1,18.0,0,True,1,0,1402.0
2,0,3,31.0,1,True,0,1,31074.0
3,0,3,19.0,0,False,5,0,1181.0
1,0,1,18.0,0,False,4,0,1974.0243902439024
1,1,3,21.0,0,True,3,1,0.0
3,0,1,22.0,0,False,1,1,2467.0
3,0,1,20.0,0,False,4,0,0.0
2,0,1,32.0,0,False,6,0,4025.0
1,0,1,39.0,0,True,3,1,907.0
2,0,1,25.0,0,True,6,1,4548.0
1,1,3,22.0,0,True,3,0,0.0
3,0,2,34.0,1,False,5,0,914.0
1,0,2,33.0,0,False,1,0,1006.0243902439024
3,0,1,0.0,0,True,1,0,0.0
3,0,1,29.0,0,False,1,1,7347.0
3,0,1,18.0,0,True,1,0,940.0
2,0,1,26.0,0,False,5,1,4152.0
1,0,1,28.843144292893037,0,False,3,1,885.0
2,0,1,62.0,1,True,0,0,3375.0
1,0,3,64.0,0,False,4,0,991.0
2,0,3,28.0,0,True,6,1,3577.0
1,1,2,14.0,0,True,3,0,0.0
1,0,1,8.0,0,True,3,0,0.0
2,1,3,31.0,0,True,6,1,0.0
2,1,1,46.0,0,True,5,0,0.0
2,1,1,59.0,0,True,6,0,0.0
2,1,3,16.0,0,True,0,0,0.0
1,1,1,28.843144292893037,0,False,3,0,0.0
2,1,3,56.0,1,True,6,1,0.0
3,0,1,27.0,0,False,4,1,1297.0
3,1,1,39.0,0,True,1,1,0.0
1,0,3,21.0,0,False,1,1,1974.0
3,1,1,26.0,0,True,1,1,310.345007183908
3,1,1,24.0,0,True,1,0,0.0
3,0,1,0.0,0,True,1,1,0.0
2,1,3,28.0,0,True,6,0,0.0
1,0,1,22.0,0,False,3,0,1127.0
1,0,1,22.0,0,False,3,1,771.0
1,0,1,37.0,0,False,1,1,690.0
3,0,1,43.0,0,True,1,0,2504.0
1,1,2,40.0,0,True,3,0,0.0
1,0,2,35.0,0,False,1,0,684.0
1,0,1,25.0,0,False,3,0,722.0
1,1,1,36.0,0,True,3,0,174.119553474973
1,0,1,24.0,0,True,1,1,1235.0
1,1,2,29.0,0,True,3,0,0.0
1,0,1,10.0,0,False,3,0,0.0
1,0,1,20.0,0,False,3,1,720.0
2,0,3,49.0,0,False,0,1,20699.0
3,0,1,18.0,0,True,4,1,2998.0
3,0,1,32.0,0,True,1,0,0.0
3,0,3,18.0,0,True,5,0,6027.0
2,1,1,32.0,0,True,0,1,0.0
1,0,1,14.0,0,True,3,1,6137.0
3,0,1,43.0,0,False,1,0,1815.0
1,1,1,20.0,0,True,3,0,0.0
2,1,3,54.0,0,True,0,1,0.0
1,0,1,20.0,0,False,3,0,888.0
3,0,3,13.0,0,True,1,0,2016.0
1,1,1,9.0,0,True,3,0,0.0
1,1,1,18.0,0,False,3,0,0.0
1,0,3,6.0,0,True,3,0,0.0
1,0,2,44.0,0,False,4,1,1558.0
1,1,1,25.0,0,True,0,1,0.0
1,1,2,20.0,0,True,3,1,0.0
2,0,1,8.0,0,True,0,0,0.0
2,1,1,36.0,0,True,0,1,0.0
1,0,1,57.0,0,False,1,0,804.0
2,0,1,42.0,0,False,0,1,17160.0
3,0,1,21.0,0,False,1,0,2366.0
1,0,1,0.0,0,True,3,1,0.0
3,0,1,21.0,0,False,4,1,0.0
1,0,3,36.0,0,False,3,0,652.0
1,0,1,19.0,0,True,3,0,0.0
1,1,1,24.0,0,False,3,0,0.0
3,0,1,41.0,0,False,1,1,1128.0
3,0,1,33.0,0,False,1,1,2364.0
1,0,1,40.0,0,False,3,0,882.0
2,0,3,33.0,0,True,0,1,27086.0
1,0,1,27.0,0,False,1,0,868.0
1,0,1,56.0,0,False,3,0,784.0
1,0,1,17.0,0,False,1,0,2233.0
1,0,1,20.0,0,False,4,0,791.0
1,0,1,21.0,0,False,1,0,1117.0243902439024
3,1,1,30.0,0,True,1,1,0.0
3,1,1,30.0,0,False,4,0,0.0
3,0,1,34.0,0,False,4,0,1013.0
2,1,1,22.0,0,True,6,0,0.0
3,0,3,25.0,0,False,5,0,2380.0
3,1,1,9.0,0,True,1,1,0.0
3,0,1,0.0,0,True,1,0,0.0
2,0,1,39.0,1,True,2,1,1972.0
3,0,1,21.0,0,True,1,1,2599.0
2,0,1,50.0,0,False,6,0,4588.0
1,0,1,23.0,0,True,1,0,748.0
1,0,1,0.0,0,True,3,1,0.0
3,0,1,28.843144292893037,0,True,4,1,0.0
1,1,1,6.0,0,True,3,1,0.0
2,1,1,14.0,0,True,5,0,0.0
2,1,3,26.0,0,True,6,1,0.0
2,0,1,53.0,0,True,0,0,0.0
2,0,3,25.0,0,False,2,1,2927.0
1,1,2,29.0,0,True,3,1,0.0
1,1,1,15.0,0,True,3,1,174.119553474973
3,0,1,32.0,0,False,1,1,1390.0
1,0,3,41.0,0,False,1,0,1357.0
2,1,3,26.0,0,True,5,1,318.0243902439024
2,0,3,33.0,0,False,6,1,16060.0
3,0,1,25.0,0,False,4,1,2099.0
1,0,2,19.0,0,False,1,1,1082.0
3,0,1,50.0,0,False,5,1,1181.0
1,1,2,25.0,0,True,3,0,0.0
1,0,2,45.0,0,True,1,1,742.0
1,0,1,14.0,0,False,3,0,1725.0
2,1,3,37.0,0,True,2,1,0.0
1,0,1,21.0,0,False,1,0,775.0
1,0,2,22.0,0,True,1,1,670.0
1,0,1,7.0,0,False,3,0,0.0
3,1,1,27.0,0,True,1,1,0.0
2,1,1,25.0,0,True,0,1,0.0
1,0,2,21.0,0,False,1,0,757.0
2,0,3,41.0,1,True,6,0,12047.0
1,0,2,18.0,0,True,1,1,609.0
1,0,1,18.0,0,True,1,0,737.0
1,0,1,18.0,0,False,1,0,2152.0
1,0,1,20.0,0,False,1,1,877.119553474973
2,1,1,26.0,0,True,0,0,0.0
3,0,1,0.0,0,True,4,1,0.0
2,1,1,39.0,0,True,6,1,0.0
3,0,1,37.0,0,False,1,0,1308.0
2,0,1,39.0,0,False,5,0,2210.0243902439024
1,0,1,31.0,0,False,3,0,783.0
2,0,3,27.0,0,False,6,0,2258.0
2,1,1,22.0,0,True,0,1,0.0
1,0,1,23.0,0,False,3,0,464.45643227768835
1,1,1,15.0,0,True,3,0,0.0
3,1,1,13.0,0,True,1,1,0.0
2,1,3,42.0,0,True,2,0,0.0
1,0,1,37.0,0,False,1,1,1385.0
1,0,1,8.0,0,True,3,0,174.119553474973
2,0,1,56.0,0,False,2,1,3776.0
3,0,1,21.0,0,False,4,1,0.0
1,0,1,20.0,0,False,1,0,777.0
2,1,1,60.0,0,True,6,1,0.0
1,1,1,3.0,0,True,3,1,0.0
2,0,3,33.0,0,True,5,0,2543.1257613758507
2,0,1,51.0,0,True,0,0,3677.0
2,0,3,33.0,0,False,6,1,17662.0
2,1,1,17.0,0,True,0,1,0.0
1,0,1,21.0,0,False,1,0,829.0
1,0,1,45.0,0,False,1,0,1583.0
3,0,1,38.0,0,False,4,1,2109.0
1,1,1,30.0,0,False,3,0,0.0
3,0,1,37.0,0,False,4,0,0.0
3,0,1,29.0,0,False,1,1,2223.0
3,0,1,13.0,0,False,4,0,0.0
2,0,1,66.0,0,False,4,0,4173.0
1,0,3,26.0,0,False,1,0,2111.0
3,0,1,38.0,0,False,5,1,3722.0
1,0,1,23.0,0,False,3,1,706.0
2,1,1,51.0,0,True,2,0,0.0
1,0,3,22.0,0,False,3,0,1434.0
2,1,3,26.0,0,True,0,0,0.0
3,0,1,25.0,0,False,5,0,1299.0
1,0,1,19.0,0,False,1,1,778.0
1,1,1,9.0,0,False,3,0,0.0
2,0,3,37.0,0,False,5,1,6931.0
1,0,1,21.0,0,True,1,1,732.0
2,1,3,27.0,0,True,3,0,0.0
2,1,1,48.0,0,True,0,0,0.0
2,0,1,52.0,0,False,5,0,3500.0
2,0,3,23.0,0,False,2,0,3687.0
1,0,1,18.0,0,True,3,1,714.0
1,0,3,26.0,0,False,1,1,1070.0
3,0,1,48.0,0,False,5,0,746.0
2,0,3,49.0,0,False,6,1,8852.0
1,0,1,24.0,0,False,3,0,784.0
1,0,3,16.0,0,False,1,1,1030.4564322776882
3,1,1,5.0,0,True,1,0,0.0
3,0,1,46.0,0,False,5,0,1182.0
1,1,2,16.0,0,True,3,1,0.0
3,1,1,29.0,0,True,1,0,0.0
1,1,1,28.843144292893037,0,True,3,0,0.0
1,1,3,31.0,0,True,3,0,0.0
2,0,3,13.0,0,False,6,0,9770.0
1,1,1,58.0,0,True,3,0,0.0
1,0,1,34.0,0,False,3,0,784.0
1,0,3,14.0,0,False,3,1,706.0
1,0,1,24.0,0,False,1,0,1206.125761375851
1,0,1,16.0,0,False,1,1,1050.0
3,0,1,28.0,0,True,4,0,2082.0
1,0,1,15.0,0,False,1,1,1078.0
2,0,1,41.0,0,False,2,1,2093.0
1,0,3,19.0,0,True,1,1,1185.0
1,0,1,62.0,0,True,1,0,798.0
1,1,2,16.0,0,True,3,1,0.0
2,1,1,33.0,0,True,6,1,0.0
1,0,2,41.0,0,False,1,1,712.0
1,1,1,28.843144292893037,0,False,3,1,470.12576137585097
2,0,3,26.0,0,True,0,1,5877.0
3,1,1,54.0,0,True,1,0,0.0
1,0,1,46.0,0,True,1,0,871.0
2,0,1,30.0,0,False,4,0,4810.0
2,0,3,46.0,0,True,6,1,9391.0
